tool,dataset,contract,vulnerability,label,ground_truth,predicted,outcome,source
oyente_plus,qian,overflow/6192.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/625.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/6272.sol,overflow,vulnerable,1,1,TP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/649.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/650.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/6603.sol,overflow,vulnerable,1,1,TP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/6606.sol,overflow,vulnerable,1,0,FN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/666.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/711.sol,overflow,vulnerable,1,1,TP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/7134.sol,overflow,vulnerable,1,0,FN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/7330.sol,overflow,safe,0,1,FP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/737.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/738.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/740.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/7570.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/7593.sol,overflow,vulnerable,1,1,TP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/797.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/8026.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/8342.sol,overflow,safe,0,1,FP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/84.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/8606.sol,overflow,vulnerable,1,1,TP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/883.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/8872.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/9208.sol,overflow,vulnerable,1,1,TP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/9230.sol,overflow,vulnerable,1,1,TP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/9428.sol,overflow,safe,0,0,TN,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/948.sol,overflow,vulnerable,1,1,TP,oyente_plus/qian/oyente_results_qian.csv
oyente_plus,qian,overflow/9850.sol,overflow,vulnerable,1,1,TP,oyente_plus/qian/oyente_results_qian.csv
osiris,qian,overflow/1.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/10146.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/10369.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/10971.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1115.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/11243.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/11323.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1183.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/11931.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/12292.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/12321.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/124.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1246.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1288.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/12894.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/12998.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1313.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1319.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/13371.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/134.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/135.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/136.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/14284.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1430.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/14351.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/14353.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/14381.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/14620.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/14711.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/14994.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/15.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1533.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/16018.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1631.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/16521.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/16643.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1668.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/169.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/16925.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/16957.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/170.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/17043.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/17401.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/176.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/177.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/17829.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1813.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/1825.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/18509.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/19128.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/19925.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/2.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/2000.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/2051.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/211.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/21162.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/21241.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/21393.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/21404.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/21697.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/22074.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/22247.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/22416.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/2253.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/22635.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/2307.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/23792.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/2397.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/2399.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/24161.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/24648.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/2563.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/26188.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/26742.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/27263.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/29089.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/29130.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/29409.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/3.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/30101.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/30337.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/30396.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/30813.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/30815.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/31497.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/31759.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/318.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/3185.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/3211.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/32175.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/32522.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/3270.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/339.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/34442.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/35285.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/35358.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/3543.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/3554.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/35661.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/35713.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/35806.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/36481.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/3654.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/3702.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/37707.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/37891.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/38057.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/38828.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/38876.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/38925.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39019.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39095.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39151.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39199.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39268.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39341.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39559.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39583.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39644.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39684.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39705.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39778.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39817.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/39866.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/4.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40005.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40089.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40092.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40249.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40252.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40336.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40340.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40353.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40366.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40413.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40415.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40425.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40499.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40500.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40732.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40733.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40735.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40736.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40745.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40746.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40747.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40748.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40749.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40750.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40753.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40754.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40756.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40760.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40768.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40770.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/40780.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/419.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/42.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/44.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/4474.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/4523.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/4598.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/4832.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/4926.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/496.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/4993.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/5.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50000.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50001.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50002.sol,overflow,vulnerable,1,1,TP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50007.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50010.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50013.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50014.sol,overflow,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50015.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50021.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50026.sol,overflow,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,overflow/50027.sol,overflow,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
